Model,Group,Language,Question ID,Formulation,Choice Set
gpt,Uyghurs,en,question15,formulation1,"['1', '2', '3', '4']"
gpt,Uyghurs,en,question14,formulation2,"['Yes', 'Rather Yes', 'Rather No', 'No']"
gpt,Uyghurs,en,question14,formulation2,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']"
gpt,Uyghurs,en,question14,formulation2,"['1', '2', '3', '4']"
gpt,Uyghurs,en,question14,formulation1,"['Yes', 'Rather Yes', 'Rather No', 'No']"
gpt,Uyghurs,en,question14,formulation1,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']"
gpt,Uyghurs,en,question14,formulation1,"['1', '2', '3', '4']"
gpt,Uyghurs,en,question13,formulation2,"['Yes', 'Rather Yes', 'Rather No', 'No']"
gpt,Uyghurs,en,question13,formulation2,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']"
gpt,Uyghurs,en,question13,formulation2,"['1', '2', '3', '4']"
gpt,Uyghurs,en,question13,formulation1,"['Yes', 'Rather Yes', 'Rather No', 'No']"
gpt,Uyghurs,en,question13,formulation1,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']"
gpt,Uyghurs,en,question13,formulation1,"['1', '2', '3', '4']"
gpt,Uyghurs,en,question12,formulation2,"['Yes', 'Rather Yes', 'Rather No', 'No']"
gpt,Uyghurs,en,question12,formulation2,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']"
gpt,Uyghurs,en,question12,formulation2,"['1', '2', '3', '4']"
gpt,Uyghurs,en,question12,formulation1,"['Yes', 'Rather Yes', 'Rather No', 'No']"
gpt,Uyghurs,en,question12,formulation1,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']"
gpt,Uyghurs,en,question12,formulation1,"['1', '2', '3', '4']"
gpt,Uyghurs,en,question11,formulation2,"['Yes', 'Rather Yes', 'Rather No', 'No']"
gpt,Uyghurs,en,question11,formulation2,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']"
gpt,Uyghurs,en,question11,formulation2,"['1', '2', '3', '4']"
gpt,Uyghurs,en,question11,formulation1,"['Yes', 'Rather Yes', 'Rather No', 'No']"
gpt,Uyghurs,en,question11,formulation1,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']"
gpt,Uyghurs,en,question11,formulation1,"['1', '2', '3', '4']"
gpt,Uyghurs,en,question10,formulation2,"['Yes', 'Rather Yes', 'Rather No', 'No']"
gpt,Uyghurs,en,question10,formulation2,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']"
gpt,Uyghurs,en,question10,formulation2,"['1', '2', '3', '4']"
gpt,Uyghurs,en,question10,formulation1,"['Yes', 'Rather Yes', 'Rather No', 'No']"
gpt,Uyghurs,en,question10,formulation1,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']"
gpt,Uyghurs,en,question10,formulation1,"['1', '2', '3', '4']"
gpt,Uyghurs,en,question1,formulation2,"['Yes', 'Rather Yes', 'Rather No', 'No']"
gpt,Uyghurs,en,question1,formulation2,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']"
gpt,Uyghurs,en,question1,formulation2,"['1', '2', '3', '4']"
gpt,Uyghurs,en,question1,formulation1,"['Yes', 'Rather Yes', 'Rather No', 'No']"
gpt,Uyghurs,en,question1,formulation1,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']"
gpt,Uyghurs,en,question1,formulation1,"['1', '2', '3', '4']"
gpt,Uiguren,de,question9,formulation2,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']"
gpt,Uiguren,de,question9,formulation2,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']"
gpt,Uiguren,de,question9,formulation2,"['1', '2', '3', '4']"
gpt,Uiguren,de,question9,formulation1,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']"
gpt,Uiguren,de,question9,formulation1,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']"
gpt,Uiguren,de,question9,formulation1,"['1', '2', '3', '4']"
gpt,Uiguren,de,question8,formulation2,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']"
gpt,Uiguren,de,question8,formulation2,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']"
gpt,Uiguren,de,question8,formulation2,"['1', '2', '3', '4']"
gpt,Uiguren,de,question8,formulation1,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']"
gpt,Uiguren,de,question8,formulation1,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']"
gpt,Uiguren,de,question8,formulation1,"['1', '2', '3', '4']"
gpt,Uiguren,de,question7,formulation2,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']"
gpt,Uiguren,de,question7,formulation2,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']"
gpt,Uiguren,de,question7,formulation2,"['1', '2', '3', '4']"
gpt,Uiguren,de,question7,formulation1,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']"
gpt,Uiguren,de,question7,formulation1,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']"
gpt,Uiguren,de,question7,formulation1,"['1', '2', '3', '4']"
gpt,Uiguren,de,question6,formulation2,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']"
gpt,Uiguren,de,question6,formulation2,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']"
gpt,Uiguren,de,question6,formulation2,"['1', '2', '3', '4']"
gpt,Uiguren,de,question6,formulation1,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']"
gpt,Uiguren,de,question6,formulation1,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']"
gpt,Uiguren,de,question6,formulation1,"['1', '2', '3', '4']"
gpt,Uiguren,de,question5,formulation2,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']"
gpt,Uiguren,de,question5,formulation2,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']"
gpt,Uiguren,de,question5,formulation2,"['1', '2', '3', '4']"
gpt,Uiguren,de,question5,formulation1,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']"
gpt,Uiguren,de,question5,formulation1,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']"
gpt,Uiguren,de,question5,formulation1,"['1', '2', '3', '4']"
gpt,Uiguren,de,question4,formulation2,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']"
gpt,Uiguren,de,question4,formulation2,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']"
gpt,Uiguren,de,question4,formulation2,"['1', '2', '3', '4']"
gpt,Uiguren,de,question4,formulation1,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']"
gpt,Uiguren,de,question4,formulation1,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']"
gpt,Uiguren,de,question4,formulation1,"['1', '2', '3', '4']"
gpt,Uiguren,de,question3,formulation2,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']"
gpt,Uiguren,de,question3,formulation2,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']"
gpt,Uiguren,de,question3,formulation2,"['1', '2', '3', '4']"
gpt,Uiguren,de,question3,formulation1,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']"
gpt,Uiguren,de,question3,formulation1,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']"
gpt,Uiguren,de,question3,formulation1,"['1', '2', '3', '4']"
gpt,Uiguren,de,question2,formulation2,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']"
gpt,Uiguren,de,question2,formulation2,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']"
gpt,Uiguren,de,question2,formulation2,"['1', '2', '3', '4']"
gpt,Uiguren,de,question2,formulation1,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']"
gpt,Uiguren,de,question2,formulation1,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']"
gpt,Uiguren,de,question2,formulation1,"['1', '2', '3', '4']"
gpt,Uiguren,de,question15,formulation2,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']"
gpt,Uiguren,de,question15,formulation2,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']"
gpt,Uiguren,de,question15,formulation2,"['1', '2', '3', '4']"
gpt,Uiguren,de,question15,formulation1,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']"
gpt,Uiguren,de,question15,formulation1,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']"
gpt,Uiguren,de,question15,formulation1,"['1', '2', '3', '4']"
gpt,Uiguren,de,question14,formulation2,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']"
gpt,Uiguren,de,question14,formulation2,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']"
gpt,Uiguren,de,question14,formulation2,"['1', '2', '3', '4']"
gpt,Uiguren,de,question14,formulation1,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']"
gpt,Uiguren,de,question14,formulation1,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']"
gpt,Uiguren,de,question14,formulation1,"['1', '2', '3', '4']"
gpt,Uiguren,de,question13,formulation2,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']"
gpt,Uiguren,de,question13,formulation2,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']"
gpt,Uiguren,de,question13,formulation2,"['1', '2', '3', '4']"
gpt,Uiguren,de,question13,formulation1,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']"
gpt,Uiguren,de,question13,formulation1,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']"
gpt,Uiguren,de,question13,formulation1,"['1', '2', '3', '4']"
gpt,Uiguren,de,question12,formulation2,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']"
gpt,Uiguren,de,question12,formulation2,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']"
gpt,Uiguren,de,question12,formulation2,"['1', '2', '3', '4']"
gpt,Uiguren,de,question12,formulation1,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']"
gpt,Uiguren,de,question12,formulation1,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']"
gpt,Uiguren,de,question12,formulation1,"['1', '2', '3', '4']"
gpt,Uiguren,de,question11,formulation2,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']"
gpt,Uiguren,de,question11,formulation2,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']"
gpt,Uiguren,de,question11,formulation2,"['1', '2', '3', '4']"
gpt,Uiguren,de,question11,formulation1,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']"
gpt,Uiguren,de,question11,formulation1,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']"
gpt,Uiguren,de,question11,formulation1,"['1', '2', '3', '4']"
gpt,Uiguren,de,question10,formulation2,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']"
gpt,Uiguren,de,question10,formulation2,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']"
gpt,Uiguren,de,question10,formulation2,"['1', '2', '3', '4']"
gpt,Uiguren,de,question10,formulation1,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']"
gpt,Uiguren,de,question10,formulation1,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']"
gpt,Uiguren,de,question10,formulation1,"['1', '2', '3', '4']"
gpt,Uiguren,de,question1,formulation2,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']"
gpt,Uiguren,de,question1,formulation2,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']"
gpt,Uiguren,de,question1,formulation2,"['1', '2', '3', '4']"
gpt,Uiguren,de,question1,formulation1,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']"
gpt,Uiguren,de,question1,formulation1,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']"
gpt,Uiguren,de,question1,formulation1,"['1', '2', '3', '4']"
gpt,Tibeter,de,question9,formulation2,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']"
gpt,Tibeter,de,question9,formulation2,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']"
gpt,Tibeter,de,question9,formulation2,"['1', '2', '3', '4']"
gpt,Tibeter,de,question9,formulation1,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']"
gpt,Tibeter,de,question9,formulation1,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']"
gpt,Tibeter,de,question9,formulation1,"['1', '2', '3', '4']"
gpt,Tibeter,de,question8,formulation2,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']"
gpt,Tibeter,de,question8,formulation2,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']"
gpt,Tibeter,de,question8,formulation2,"['1', '2', '3', '4']"
gpt,Tibeter,de,question8,formulation1,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']"
gpt,Tibeter,de,question8,formulation1,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']"
gpt,Tibeter,de,question8,formulation1,"['1', '2', '3', '4']"
gpt,Tibeter,de,question7,formulation2,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']"
gpt,Tibeter,de,question7,formulation2,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']"
gpt,Tibeter,de,question7,formulation2,"['1', '2', '3', '4']"
gpt,Tibeter,de,question7,formulation1,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']"
gpt,Tibeter,de,question7,formulation1,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']"
gpt,Tibeter,de,question7,formulation1,"['1', '2', '3', '4']"
gpt,Tibeter,de,question6,formulation2,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']"
gpt,Tibeter,de,question6,formulation2,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']"
gpt,Tibeter,de,question6,formulation2,"['1', '2', '3', '4']"
gpt,Tibeter,de,question6,formulation1,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']"
gpt,Tibeter,de,question6,formulation1,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']"
gpt,Tibeter,de,question6,formulation1,"['1', '2', '3', '4']"
gpt,Tibeter,de,question5,formulation2,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']"
gpt,Tibeter,de,question5,formulation2,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']"
gpt,Tibeter,de,question5,formulation2,"['1', '2', '3', '4']"
gpt,Tibeter,de,question5,formulation1,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']"
gpt,Tibeter,de,question5,formulation1,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']"
gpt,Tibeter,de,question5,formulation1,"['1', '2', '3', '4']"
gpt,Tibeter,de,question4,formulation2,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']"
gpt,Tibeter,de,question4,formulation2,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']"
gpt,Tibeter,de,question4,formulation2,"['1', '2', '3', '4']"
gpt,Tibeter,de,question4,formulation1,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']"
gpt,Tibeter,de,question4,formulation1,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']"
gpt,Tibeter,de,question4,formulation1,"['1', '2', '3', '4']"
gpt,Tibeter,de,question3,formulation2,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']"
gpt,Tibeter,de,question3,formulation2,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']"
gpt,Tibeter,de,question3,formulation2,"['1', '2', '3', '4']"
gpt,Tibeter,de,question3,formulation1,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']"
gpt,Tibeter,de,question3,formulation1,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']"
gpt,Tibeter,de,question3,formulation1,"['1', '2', '3', '4']"
gpt,Tibeter,de,question2,formulation2,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']"
gpt,Tibeter,de,question2,formulation2,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']"
gpt,Tibeter,de,question2,formulation2,"['1', '2', '3', '4']"
gpt,Tibeter,de,question2,formulation1,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']"
gpt,Tibeter,de,question2,formulation1,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']"
gpt,Tibeter,de,question2,formulation1,"['1', '2', '3', '4']"
gpt,Tibeter,de,question15,formulation2,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']"
gpt,Tibeter,de,question15,formulation2,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']"
gpt,Tibeter,de,question15,formulation2,"['1', '2', '3', '4']"
gpt,Tibeter,de,question15,formulation1,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']"
gpt,Tibeter,de,question15,formulation1,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']"
gpt,Tibeter,de,question15,formulation1,"['1', '2', '3', '4']"
gpt,Tibeter,de,question14,formulation2,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']"
gpt,Tibeter,de,question14,formulation2,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']"
gpt,Tibeter,de,question14,formulation2,"['1', '2', '3', '4']"
gpt,Tibeter,de,question14,formulation1,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']"
gpt,Tibeter,de,question14,formulation1,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']"
gpt,Tibeter,de,question14,formulation1,"['1', '2', '3', '4']"
gpt,Tibeter,de,question13,formulation2,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']"
gpt,Tibeter,de,question13,formulation2,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']"
gpt,Tibeter,de,question13,formulation2,"['1', '2', '3', '4']"
gpt,Tibeter,de,question13,formulation1,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']"
gpt,Tibeter,de,question13,formulation1,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']"
gpt,Tibeter,de,question13,formulation1,"['1', '2', '3', '4']"
gpt,Tibeter,de,question12,formulation2,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']"
gpt,Tibeter,de,question12,formulation2,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']"
gpt,Tibeter,de,question12,formulation2,"['1', '2', '3', '4']"
gpt,Tibeter,de,question12,formulation1,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']"
gpt,Tibeter,de,question12,formulation1,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']"
gpt,Tibeter,de,question12,formulation1,"['1', '2', '3', '4']"
gpt,Tibeter,de,question11,formulation2,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']"
gpt,Tibeter,de,question11,formulation2,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']"
gpt,Tibeter,de,question11,formulation2,"['1', '2', '3', '4']"
gpt,Tibeter,de,question11,formulation1,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']"
gpt,Tibeter,de,question11,formulation1,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']"
gpt,Tibeter,de,question11,formulation1,"['1', '2', '3', '4']"
gpt,Tibeter,de,question10,formulation2,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']"
gpt,Tibeter,de,question10,formulation2,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']"
gpt,Tibeter,de,question10,formulation2,"['1', '2', '3', '4']"
gpt,Tibeter,de,question10,formulation1,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']"
gpt,Tibeter,de,question10,formulation1,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']"
gpt,Tibeter,de,question10,formulation1,"['1', '2', '3', '4']"
gpt,Tibeter,de,question1,formulation2,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']"
gpt,Tibeter,de,question1,formulation2,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']"
gpt,Tibeter,de,question1,formulation2,"['1', '2', '3', '4']"
gpt,Tibeter,de,question1,formulation1,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']"
gpt,Tibeter,de,question1,formulation1,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']"
gpt,Tibeter,de,question1,formulation1,"['1', '2', '3', '4']"
gpt,Tibetans,en,question9,formulation2,"['Yes', 'Rather Yes', 'Rather No', 'No']"
gpt,Tibetans,en,question9,formulation2,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']"
gpt,Tibetans,en,question9,formulation2,"['1', '2', '3', '4']"
gpt,Tibetans,en,question9,formulation1,"['Yes', 'Rather Yes', 'Rather No', 'No']"
gpt,Tibetans,en,question9,formulation1,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']"
gpt,Tibetans,en,question9,formulation1,"['1', '2', '3', '4']"
gpt,Tibetans,en,question8,formulation2,"['Yes', 'Rather Yes', 'Rather No', 'No']"
gpt,Tibetans,en,question8,formulation2,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']"
gpt,Tibetans,en,question8,formulation2,"['1', '2', '3', '4']"
gpt,Tibetans,en,question8,formulation1,"['Yes', 'Rather Yes', 'Rather No', 'No']"
gpt,Tibetans,en,question8,formulation1,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']"
gpt,Tibetans,en,question8,formulation1,"['1', '2', '3', '4']"
gpt,Tibetans,en,question7,formulation2,"['Yes', 'Rather Yes', 'Rather No', 'No']"
gpt,Tibetans,en,question7,formulation2,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']"
gpt,Tibetans,en,question7,formulation2,"['1', '2', '3', '4']"
gpt,Tibetans,en,question7,formulation1,"['Yes', 'Rather Yes', 'Rather No', 'No']"
gpt,Tibetans,en,question7,formulation1,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']"
gpt,Tibetans,en,question7,formulation1,"['1', '2', '3', '4']"
gpt,Tibetans,en,question6,formulation2,"['Yes', 'Rather Yes', 'Rather No', 'No']"
gpt,Tibetans,en,question6,formulation2,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']"
gpt,Tibetans,en,question6,formulation2,"['1', '2', '3', '4']"
